
=== 采集时间: 2025-12-05 15:21:53 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
64	0.0063	409	146	-894
65	0.0064	154	64	400
66	0.0065	-356	-143	40
67	0.0066	241	-301	-291
68	0.0067	509	313	-408
69	0.0068	-145	-233	33
70	0.0069	203	377	117
71	0.0070	-311	-19	-71
72	0.0071	-85	-196	49
73	0.0072	-19	1	-29
74	0.0073	161	125	-308
75	0.0074	161	158	388
76	0.0075	-254	-65	361
77	0.0076	117	-41	-286
78	0.0077	-148	90	31
79	0.0078	-85	-181	-24
80	0.0079	-58	286	425
81	0.0080	-50	160	198
82	0.0081	19	-187	9
83	0.0082	49	-271	-257
84	0.0083	-323	-161	125
85	0.0084	240	325	-264
86	0.0085	422	150	-165
87	0.0086	-232	-134	256
88	0.0087	-105	-109	160
89	0.0088	-148	205	-234
90	0.0089	223	-84	-97
91	0.0090	24	150	508
92	0.0091	561	92	-762
93	0.0092	75	-88	144
94	0.0093	-510	-199	-261
95	0.0094	389	112	-413
96	0.0095	-11	363	455
97	0.0096	-327	-277	420
98	0.0097	99	292	322
99	0.0098	-182	78	-148
100	0.0099	18	-348	-151

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	744	-290	-653
2	0.001	550	-1528	645
3	0.002	631	-1567	636
4	0.003	-1297	893	2796
5	0.004	-2458	2696	1429
6	0.005	-1944	2297	270
7	0.006	-1094	1762	-819
8	0.007	-323	1041	20
9	0.008	-363	-140	72
10	0.009	-8	-437	-625
================================================================================

=== 采集时间: 2025-12-05 15:22:08 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-152	-394	226
2	0.0001	-341	14	212
3	0.0002	5	-130	-29
4	0.0003	26	410	520
5	0.0004	70	54	127
6	0.0005	33	160	160
7	0.0006	19	134	49
8	0.0007	-229	-267	-226
9	0.0008	66	-105	-234
10	0.0009	207	26	-274
11	0.0010	100	-10	11
12	0.0011	95	79	110
13	0.0012	-64	7	-98
14	0.0013	-79	-53	224
15	0.0014	229	27	-376
16	0.0015	421	-97	-464
17	0.0016	83	216	371
18	0.0017	-404	39	5
19	0.0018	147	90	-140
20	0.0019	-461	-155	216
21	0.0020	41	-104	97
22	0.0021	480	429	-264
23	0.0022	71	57	336
24	0.0023	-164	24	455
25	0.0024	109	41	-318
26	0.0025	385	-16	-627
27	0.0026	-148	-401	126
28	0.0027	114	317	-123
29	0.0028	-303	23	537
30	0.0029	-181	104	54
31	0.0030	-101	-238	121
32	0.0031	195	180	96
33	0.0032	-63	-65	-61
34	0.0033	154	-11	130
35	0.0034	-217	113	18
36	0.0035	157	-142	-379
37	0.0036	317	249	-285
38	0.0037	24	-267	109
39	0.0038	-160	133	704
40	0.0039	-84	90	-294
41	0.0040	214	146	-167
42	0.0041	-260	-142	114
43	0.0042	-29	-258	-194
44	0.0043	490	215	-629
45	0.0044	-27	-260	168
46	0.0045	-209	54	108
47	0.0046	71	-42	-152
48	0.0047	-186	134	36
49	0.0048	-16	-98	277
50	0.0049	103	283	191
51	0.0050	253	177	-184
52	0.0051	-152	80	174
53	0.0052	99	-129	160
54	0.0053	-110	86	135
55	0.0054	489	267	-621
56	0.0055	-426	-318	601
57	0.0056	-151	70	88
58	0.0057	157	13	-319
59	0.0058	50	48	118
60	0.0059	-203	-33	357
61	0.0060	113	156	-53
62	0.0061	-12	239	-80
63	0.0062	88	-242	174
64	0.0063	-49	58	-260
65	0.0064	399	24	13
66	0.0065	-8	31	-229
67	0.0066	7	-348	-227
68	0.0067	-49	39	-444
69	0.0068	-149	-321	-148
70	0.0069	231	104	-384
71	0.0070	-132	-59	131
72	0.0071	-4	13	200
73	0.0072	-74	44	273
74	0.0073	-100	144	451
75	0.0074	-155	26	-199
76	0.0075	486	35	-248
77	0.0076	-247	83	273
78	0.0077	-297	-220	354
79	0.0078	99	500	71
80	0.0079	-42	33	306
81	0.0080	18	69	185
82	0.0081	-222	65	656
83	0.0082	332	10	-816
84	0.0083	-305	-105	634
85	0.0084	-403	-27	-201
86	0.0085	663	-117	-637
87	0.0086	15	27	-109
88	0.0087	-134	-465	383
89	0.0088	107	395	-6
90	0.0089	1	105	147
91	0.0090	133	190	-24
92	0.0091	-202	-357	-37
93	0.0092	293	-104	-291
94	0.0093	83	-3	-181
95	0.0094	-215	-113	169
96	0.0095	160	274	-444
97	0.0096	172	-112	-7
98	0.0097	-72	79	136
99	0.0098	281	13	-107
100	0.0099	-4	134	-89

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-950	-1250	50
2	0.001	-348	-678	-1128
3	0.002	293	-1829	-1318
4	0.003	579	257	-788
5	0.004	775	-800	-276
6	0.005	1497	-15	-120
7	0.006	922	-1443	677
8	0.007	-121	-1793	966
9	0.008	-992	-901	1000
10	0.009	-958	1493	1007
================================================================================

=== 采集时间: 2025-12-05 15:22:08 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	227	-105	-44
2	0.0001	84	248	153
3	0.0002	-97	-178	-34
4	0.0003	19	138	134
5	0.0004	374	232	-273
6	0.0005	-119	-122	615
7	0.0006	86	91	-310
8	0.0007	108	19	-234
9	0.0008	-207	43	427
10	0.0009	-144	32	-91
11	0.0010	509	250	75
12	0.0011	-282	276	508
13	0.0012	-439	-221	413
14	0.0013	32	111	-648
15	0.0014	1	-84	-143
16	0.0015	-102	-260	9
17	0.0016	245	58	-124
18	0.0017	0	78	138
19	0.0018	-33	33	220
20	0.0019	80	-10	-162
21	0.0020	60	-71	-41
22	0.0021	140	159	-75
23	0.0022	120	-41	43
24	0.0023	7	-14	-222
25	0.0024	-209	-193	-75
26	0.0025	-105	91	240
27	0.0026	-202	133	93
28	0.0027	99	41	221
29	0.0028	-17	86	36
30	0.0029	223	-161	-271
31	0.0030	19	-24	-98
32	0.0031	-144	448	982
33	0.0032	486	-6	-1072
34	0.0033	498	-259	-7
35	0.0034	-660	-241	333
36	0.0035	114	-280	-291
37	0.0036	161	604	-257
38	0.0037	-337	-522	367
39	0.0038	161	121	-182
40	0.0039	-89	0	48
41	0.0040	15	45	177
42	0.0041	-420	96	327
43	0.0042	428	97	-293
44	0.0043	315	147	-282
45	0.0044	190	-238	467
46	0.0045	14	112	-418
47	0.0046	167	53	54
48	0.0047	-409	48	208
49	0.0048	148	-118	-97
50	0.0049	-6	317	-28
51	0.0050	-24	-148	-221
52	0.0051	221	-34	-251
53	0.0052	-221	-81	53
54	0.0053	-84	83	-169
55	0.0054	165	-21	-383
56	0.0055	52	84	375
57	0.0056	-85	69	251
58	0.0057	420	-17	-261
59	0.0058	-49	521	627
60	0.0059	187	-400	-805
61	0.0060	385	-98	-555
62	0.0061	-426	-155	216
63	0.0062	-53	2	-404
64	0.0063	404	467	230
65	0.0064	-807	-264	675
66	0.0065	441	50	-289
67	0.0066	-72	336	437
68	0.0067	-508	64	863
69	0.0068	389	134	-237
70	0.0069	224	31	-191
71	0.0070	20	-105	-49
72	0.0071	117	-195	-276
73	0.0072	332	385	-452
74	0.0073	-23	3	24
75	0.0074	-182	-242	121
76	0.0075	0	-10	33
77	0.0076	-169	156	210
78	0.0077	-198	190	768
79	0.0078	135	323	221
80	0.0079	103	-38	195
81	0.0080	-58	3	147
82	0.0081	80	-85	-268
83	0.0082	215	178	-439
84	0.0083	49	-237	-113
85	0.0084	-58	-72	-105
86	0.0085	154	-134	-668
87	0.0086	124	331	421
88	0.0087	-608	-263	472
89	0.0088	259	182	0
90	0.0089	-62	369	431
91	0.0090	92	-212	90
92	0.0091	-71	95	271
93	0.0092	-17	90	88
94	0.0093	164	86	-269
95	0.0094	52	-33	-55
96	0.0095	-98	-200	-58
97	0.0096	-29	-14	-104
98	0.0097	-216	-57	-261
99	0.0098	-10	-63	-84
100	0.0099	-68	48	473

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	611	-2820	-390
2	0.001	1072	-1532	165
3	0.002	388	-1797	724
4	0.003	-1427	624	1245
5	0.004	-981	254	595
6	0.005	-1187	-415	782
7	0.006	-1041	165	93
8	0.007	913	1234	-1612
9	0.008	2125	2632	-2444
10	0.009	2045	-1972	-16
================================================================================

=== 采集时间: 2025-12-05 15:22:09 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	428	336	-12
2	0.0001	-97	0	18
3	0.0002	20	-234	-256
4	0.0003	468	-46	-697
5	0.0004	16	15	-118
6	0.0005	-67	-178	473
7	0.0006	-153	41	-104
8	0.0007	258	212	-209
9	0.0008	-472	-105	434
10	0.0009	71	-105	-387
11	0.0010	281	126	-184
12	0.0011	-188	-112	256
13	0.0012	84	235	-80
14	0.0013	-136	77	288
15	0.0014	-127	-45	185
16	0.0015	225	-45	-224
17	0.0016	177	-68	120
18	0.0017	-147	30	226
19	0.0018	-50	-36	-143
20	0.0019	392	364	-131
21	0.0020	-296	-356	23
22	0.0021	18	-241	216
23	0.0022	447	445	-988
24	0.0023	-228	-143	921
25	0.0024	-482	-24	-102
26	0.0025	336	-156	-501
27	0.0026	30	150	360
28	0.0027	-542	-298	336
29	0.0028	442	289	-84
30	0.0029	6	355	185
31	0.0030	-12	-217	134
32	0.0031	-34	49	-310
33	0.0032	259	228	14
34	0.0033	-162	-108	146
35	0.0034	279	-121	-355
36	0.0035	20	199	-36
37	0.0036	-498	-45	600
38	0.0037	139	-125	-410
39	0.0038	186	47	-106
40	0.0039	18	15	151
41	0.0040	216	250	-273
42	0.0041	308	163	40
43	0.0042	-470	-142	296
44	0.0043	138	-119	-199
45	0.0044	251	164	-111
46	0.0045	-350	-216	482
47	0.0046	-78	169	156
48	0.0047	-15	227	-130
49	0.0048	-21	-3	256
50	0.0049	-169	-284	164
51	0.0050	336	355	-435
52	0.0051	182	-144	63
53	0.0052	-271	-93	148
54	0.0053	129	-98	-297
55	0.0054	148	150	133
56	0.0055	-121	-88	198
57	0.0056	181	2	78
58	0.0057	208	175	-276
59	0.0058	-170	13	142
60	0.0059	-125	186	-81
61	0.0060	-6	-54	6
62	0.0061	148	-27	-308
63	0.0062	186	9	-200
64	0.0063	-263	-138	148
65	0.0064	-115	-33	142
66	0.0065	92	82	-140
67	0.0066	-34	71	444
68	0.0067	-139	48	369
69	0.0068	71	19	-77
70	0.0069	9	-23	-227
71	0.0070	150	-149	-340
72	0.0071	321	66	-126
73	0.0072	100	18	-396
74	0.0073	-128	-57	377
75	0.0074	-75	168	-97
76	0.0075	71	45	126
77	0.0076	-241	33	416
78	0.0077	-128	406	854
79	0.0078	486	306	-761
80	0.0079	305	-357	-297
81	0.0080	36	-19	87
82	0.0081	224	-156	-608
83	0.0082	139	180	-310
84	0.0083	-346	-317	147
85	0.0084	-307	-19	127
86	0.0085	-47	318	357
87	0.0086	-281	66	587
88	0.0087	250	113	27
89	0.0088	221	148	-45
90	0.0089	93	-249	-113
91	0.0090	-11	35	-161
92	0.0091	-168	-108	-148
93	0.0092	66	265	-36
94	0.0093	19	-97	28
95	0.0094	-59	-254	345
96	0.0095	177	146	-411
97	0.0096	0	-186	-24
98	0.0097	-141	252	58
99	0.0098	287	-296	-214
100	0.0099	87	-4	-79

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	106	1328	-812
2	0.001	-88	1948	-1306
3	0.002	980	1845	-1531
4	0.003	1049	-4492	-92
5	0.004	459	-1742	977
6	0.005	49	-2213	1000
7	0.006	43	-791	831
8	0.007	-1026	-723	970
9	0.008	-1168	1810	75
10	0.009	-743	519	-661
================================================================================

=== 采集时间: 2025-12-05 15:22:09 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	270	-25	-508
2	0.0001	109	-290	-364
3	0.0002	-260	-98	412
4	0.0003	284	346	-145
5	0.0004	-523	-27	795
6	0.0005	-134	173	93
7	0.0006	117	-74	189
8	0.0007	-24	142	43
9	0.0008	126	2	130
10	0.0009	58	297	109
11	0.0010	-106	-113	1
12	0.0011	-101	-170	-512
13	0.0012	181	-189	-469
14	0.0013	-157	13	305
15	0.0014	-272	-66	144
16	0.0015	107	82	130
17	0.0016	-100	43	199
18	0.0017	15	-160	44
19	0.0018	270	121	-20
20	0.0019	-109	-12	13
21	0.0020	553	-200	-952
22	0.0021	-370	-51	644
23	0.0022	-500	33	383
24	0.0023	697	274	-760
25	0.0024	155	13	262
26	0.0025	-400	-400	1011
27	0.0026	-23	266	-457
28	0.0027	489	395	-443
29	0.0028	-173	-161	-89
30	0.0029	177	-392	-38
31	0.0030	-203	463	785
32	0.0031	567	1	-952
33	0.0032	0	-223	134
34	0.0033	-487	-46	503
35	0.0034	58	-8	-388
36	0.0035	304	165	11
37	0.0036	-311	-147	159
38	0.0037	60	18	-98
39	0.0038	121	190	-161
40	0.0039	-477	-186	490
41	0.0040	-249	31	71
42	0.0041	506	205	-488
43	0.0042	0	-118	185
44	0.0043	18	-467	118
45	0.0044	142	219	-348
46	0.0045	-76	83	20
47	0.0046	271	122	-160
48	0.0047	20	-83	-136
49	0.0048	16	88	399
50	0.0049	-235	117	-72
51	0.0050	113	-118	151
52	0.0051	-19	27	54
53	0.0052	92	-12	-244
54	0.0053	-219	236	106
55	0.0054	-117	-55	-16
56	0.0055	150	-57	-244
57	0.0056	28	7	260
58	0.0057	-21	-241	-378
59	0.0058	377	549	-121
60	0.0059	-412	-242	249
61	0.0060	-71	-259	-462
62	0.0061	95	246	60
63	0.0062	-126	-102	392
64	0.0063	-102	148	306
65	0.0064	274	333	63
66	0.0065	-3	192	181
67	0.0066	-148	23	483
68	0.0067	36	-74	-364
69	0.0068	265	-59	-186
70	0.0069	-196	-159	-4
71	0.0070	93	13	-222
72	0.0071	-3	267	-28
73	0.0072	-128	-276	-311
74	0.0073	168	-160	121
75	0.0074	-183	-104	150
76	0.0075	9	184	198
77	0.0076	112	577	538
78	0.0077	-250	-49	266
79	0.0078	185	-140	44
80	0.0079	5	41	-85
81	0.0080	266	-102	-199
82	0.0081	-198	64	-72
83	0.0082	86	-266	-500
84	0.0083	203	253	-205
85	0.0084	-356	-98	83
86	0.0085	-58	-400	-42
87	0.0086	359	351	-89
88	0.0087	-416	-195	845
89	0.0088	-106	214	113
90	0.0089	-134	159	323
91	0.0090	20	131	263
92	0.0091	147	-117	-79
93	0.0092	348	-2	146
94	0.0093	-12	274	84
95	0.0094	-166	-174	-473
96	0.0095	-12	-15	-402
97	0.0096	-28	-91	-188
98	0.0097	66	-129	62
99	0.0098	33	130	276
100	0.0099	-153	280	547

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-766	2175	-689
2	0.001	-141	2137	-395
3	0.002	133	1265	-825
4	0.003	849	-791	-632
5	0.004	688	-1322	-699
6	0.005	873	740	-923
7	0.006	782	-141	-149
8	0.007	1423	-750	-73
9	0.008	-148	-4206	1094
10	0.009	-1011	-1945	1175
================================================================================

=== 采集时间: 2025-12-05 15:22:10 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	53	471	-241
2	0.0001	374	-354	-452
3	0.0002	-148	172	54
4	0.0003	-614	-326	341
5	0.0004	125	317	-318
6	0.0005	-153	22	508
7	0.0006	272	-81	125
8	0.0007	-33	44	151
9	0.0008	221	165	200
10	0.0009	-126	69	-42
11	0.0010	202	-131	-392
12	0.0011	228	37	-318
13	0.0012	20	-65	237
14	0.0013	-255	5	0
15	0.0014	82	95	-187
16	0.0015	-301	116	434
17	0.0016	-459	-233	430
18	0.0017	266	220	-83
19	0.0018	227	159	193
20	0.0019	7	-98	-55
21	0.0020	375	60	-194
22	0.0021	-149	-29	164
23	0.0022	167	113	-251
24	0.0023	100	-155	-443
25	0.0024	186	-121	200
26	0.0025	-507	154	547
27	0.0026	207	309	-92
28	0.0027	56	348	266
29	0.0028	-200	-388	211
30	0.0029	93	249	264
31	0.0030	714	117	-1156
32	0.0031	80	-270	230
33	0.0032	-174	-127	221
34	0.0033	114	-122	-635
35	0.0034	552	509	-190
36	0.0035	-660	-395	697
37	0.0036	113	92	78
38	0.0037	-74	339	28
39	0.0038	-219	-187	290
40	0.0039	-152	159	185
41	0.0040	253	169	-413
42	0.0041	227	131	-33
43	0.0042	-215	-332	49
44	0.0043	-128	61	35
45	0.0044	-94	152	134
46	0.0045	-40	-68	114
47	0.0046	92	92	101
48	0.0047	-130	-6	580
49	0.0048	-51	276	50
50	0.0049	327	-61	-491
51	0.0050	63	175	-23
52	0.0051	308	-155	219
53	0.0052	121	169	-357
54	0.0053	221	-193	-383
55	0.0054	99	19	-396
56	0.0055	-68	-58	254
57	0.0056	298	-280	-462
58	0.0057	-38	705	1157
59	0.0058	-700	56	691
60	0.0059	575	124	-667
61	0.0060	-306	-46	90
62	0.0061	103	-496	-117
63	0.0062	177	171	-650
64	0.0063	275	-314	-212
65	0.0064	-284	235	22
66	0.0065	-37	-284	-265
67	0.0066	-158	-44	-20
68	0.0067	-268	-162	91
69	0.0068	172	100	-20
70	0.0069	-417	15	614
71	0.0070	36	31	-77
72	0.0071	338	188	-516
73	0.0072	41	114	202
74	0.0073	-301	-85	258
75	0.0074	259	176	46
76	0.0075	-288	359	253
77	0.0076	-207	-240	384
78	0.0077	35	139	66
79	0.0078	61	-3	185
80	0.0079	-2	269	720
81	0.0080	52	356	-20
82	0.0081	295	39	-277
83	0.0082	-277	99	212
84	0.0083	-66	-242	-17
85	0.0084	398	-189	-484
86	0.0085	-251	376	781
87	0.0086	-470	229	1345
88	0.0087	185	316	-762
89	0.0088	279	-65	305
90	0.0089	-215	-121	75
91	0.0090	562	-123	-531
92	0.0091	124	292	110
93	0.0092	39	48	135
94	0.0093	-33	-27	-318
95	0.0094	116	22	-130
96	0.0095	-260	-87	378
97	0.0096	1	9	249
98	0.0097	39	306	23
99	0.0098	210	2	52
100	0.0099	-329	-139	208

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	1094	2679	-2285
2	0.001	1282	2184	-1597
3	0.002	1290	-22	-883
4	0.003	776	1931	-559
5	0.004	613	-1134	-12
6	0.005	638	-934	21
7	0.006	890	-2371	-32
8	0.007	32	-294	813
9	0.008	-240	-723	1591
10	0.009	-1427	1507	1157
================================================================================

=== 采集时间: 2025-12-05 15:22:10 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	57	-225	-642
2	0.0001	174	313	238
3	0.0002	-533	-173	654
4	0.0003	751	-33	-723
5	0.0004	19	189	292
6	0.0005	-315	-187	510
7	0.0006	20	338	-143
8	0.0007	157	-66	-235
9	0.0008	-70	-328	-367
10	0.0009	370	92	-428
11	0.0010	-452	-34	884
12	0.0011	-23	118	-265
13	0.0012	61	231	430
14	0.0013	-255	75	140
15	0.0014	442	-229	-610
16	0.0015	-3	188	637
17	0.0016	-289	27	225
18	0.0017	392	-34	-802
19	0.0018	332	-105	-118
20	0.0019	-464	-161	117
21	0.0020	33	35	83
22	0.0021	40	338	83
23	0.0022	-242	-125	190
24	0.0023	-96	43	332
25	0.0024	268	348	-271
26	0.0025	-14	-353	-182
27	0.0026	159	35	-162
28	0.0027	-144	44	220
29	0.0028	-12	-51	7
30	0.0029	-3	-14	-62
31	0.0030	120	-160	363
32	0.0031	-87	197	185
33	0.0032	198	-25	-230
34	0.0033	14	207	-40
35	0.0034	-164	-80	-15
36	0.0035	351	-102	-701
37	0.0036	-249	-267	602
38	0.0037	424	116	-912
39	0.0038	-31	-80	426
40	0.0039	-284	33	240
41	0.0040	-235	-220	-303
42	0.0041	428	406	131
43	0.0042	-486	156	412
44	0.0043	108	-92	397
45	0.0044	-181	454	442
46	0.0045	-220	-253	253
47	0.0046	-34	69	-479
48	0.0047	112	-63	43
49	0.0048	-149	-29	437
50	0.0049	140	-40	-338
51	0.0050	285	19	-114
52	0.0051	-439	-126	228
53	0.0052	117	-151	-154
54	0.0053	349	299	-211
55	0.0054	-139	39	530
56	0.0055	40	137	-29
57	0.0056	155	2	-460
58	0.0057	-204	-335	-92
59	0.0058	15	28	-174
60	0.0059	171	52	-153
61	0.0060	62	71	57
62	0.0061	-122	-67	532
63	0.0062	2	192	-93
64	0.0063	248	-481	-890
65	0.0064	-38	244	577
66	0.0065	-720	-3	735
67	0.0066	287	134	-863
68	0.0067	-14	133	225
69	0.0068	-344	-339	474
70	0.0069	26	304	-140
71	0.0070	725	133	-45
72	0.0071	-392	-127	585
73	0.0072	190	-136	-389
74	0.0073	45	263	-469
75	0.0074	-59	9	332
76	0.0075	-84	3	-97
77	0.0076	237	2	92
78	0.0077	61	291	404
79	0.0078	-232	-29	345
80	0.0079	137	150	-286
81	0.0080	-233	-189	-315
82	0.0081	254	-388	-291
83	0.0082	1	249	319
84	0.0083	-127	117	390
85	0.0084	104	43	-71
86	0.0085	-75	-84	20
87	0.0086	219	-213	-64
88	0.0087	0	286	40
89	0.0088	73	111	129
90	0.0089	-23	280	-6
91	0.0090	-41	-132	-104
92	0.0091	-54	-28	199
93	0.0092	27	158	-21
94	0.0093	126	-55	127
95	0.0094	-6	-464	-914
96	0.0095	360	-68	-231
97	0.0096	-502	-42	463
98	0.0097	46	96	-8
99	0.0098	246	432	37
100	0.0099	-173	-253	504

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	31	-649	172
2	0.001	-563	-123	639
3	0.002	-762	-761	375
4	0.003	-1083	445	451
5	0.004	-958	1107	213
6	0.005	-67	1970	-1338
7	0.006	483	175	-844
8	0.007	779	-2949	-687
9	0.008	802	-2515	-173
10	0.009	1219	-4657	164
================================================================================

=== 采集时间: 2025-12-05 15:22:10 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-117	-144	281
2	0.0001	122	-32	-458
3	0.0002	458	-36	-203
4	0.0003	-358	-66	331
5	0.0004	71	-59	-124
6	0.0005	-226	359	163
7	0.0006	-199	-20	740
8	0.0007	-80	130	215
9	0.0008	-76	45	365
10	0.0009	471	502	-452
11	0.0010	-294	-331	241
12	0.0011	-4	-257	-254
13	0.0012	216	-262	-628
14	0.0013	-64	-4	14
15	0.0014	-36	120	298
16	0.0015	-247	181	185
17	0.0016	101	201	196
18	0.0017	-205	69	371
19	0.0018	-130	-21	457
20	0.0019	120	534	303
21	0.0020	-162	-190	71
22	0.0021	325	455	116
23	0.0022	-333	-234	-66
24	0.0023	169	-264	-405
25	0.0024	144	-2	-181
26	0.0025	-194	-81	284
27	0.0026	-101	158	-28
28	0.0027	268	167	-29
29	0.0028	-164	45	176
30	0.0029	-179	19	464
31	0.0030	27	390	482
32	0.0031	287	210	14
33	0.0032	-91	-34	101
34	0.0033	-217	53	39
35	0.0034	383	33	-695
36	0.0035	229	-516	-594
37	0.0036	-249	287	1278
38	0.0037	-284	304	-113
39	0.0038	522	-161	-591
40	0.0039	-306	10	395
41	0.0040	-380	-390	174
42	0.0041	306	736	-8
43	0.0042	40	73	315
44	0.0043	-67	49	686
45	0.0044	-106	19	-348
46	0.0045	272	-217	-449
47	0.0046	-75	27	-332
48	0.0047	253	-138	-186
49	0.0048	44	199	95
50	0.0049	207	-65	7
51	0.0050	-122	10	335
52	0.0051	116	-32	-164
53	0.0052	-87	13	-42
54	0.0053	80	66	32
55	0.0054	100	96	-45
56	0.0055	96	10	-84
57	0.0056	-74	-28	126
58	0.0057	-165	-11	140
59	0.0058	163	-27	-87
60	0.0059	80	114	-64
61	0.0060	-104	-106	114
62	0.0061	278	152	-144
63	0.0062	-106	-140	-161
64	0.0063	-80	92	610
65	0.0064	253	-14	-920
66	0.0065	374	-147	203
67	0.0066	-443	2	259
68	0.0067	69	-204	-234
69	0.0068	58	340	-261
70	0.0069	-106	-373	-6
71	0.0070	82	167	-2
72	0.0071	101	206	159
73	0.0072	-128	44	232
74	0.0073	-2	-81	-71
75	0.0074	152	75	-128
76	0.0075	-72	36	134
77	0.0076	135	-48	116
78	0.0077	-45	246	105
79	0.0078	-336	-100	301
80	0.0079	321	20	-408
81	0.0080	-66	-48	157
82	0.0081	-29	44	260
83	0.0082	-59	40	-192
84	0.0083	103	-70	-38
85	0.0084	-343	69	76
86	0.0085	-84	-132	-20
87	0.0086	443	370	-110
88	0.0087	-76	-246	216
89	0.0088	143	-59	-97
90	0.0089	201	218	-246
91	0.0090	-28	-328	-462
92	0.0091	-134	218	546
93	0.0092	60	173	-151
94	0.0093	481	-193	-949
95	0.0094	138	-63	202
96	0.0095	-358	-324	465
97	0.0096	208	219	-468
98	0.0097	242	190	135
99	0.0098	-123	-142	-21
100	0.0099	54	36	80

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	14	427	-803
2	0.001	433	-303	-767
3	0.002	967	-7	-937
4	0.003	1098	-384	-210
5	0.004	-33	-572	1294
6	0.005	299	-4478	861
7	0.006	-10	-1792	966
8	0.007	-1232	-2092	1064
9	0.008	-783	398	487
10	0.009	-236	-271	-398
================================================================================

=== 采集时间: 2025-12-05 15:22:11 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	190	33	6
2	0.0001	-195	78	41
3	0.0002	-335	-270	333
4	0.0003	-80	-11	-126
5	0.0004	528	252	-297
6	0.0005	-143	9	319
7	0.0006	-202	-160	335
8	0.0007	144	269	-473
9	0.0008	-57	-352	-128
10	0.0009	-166	-24	275
11	0.0010	156	186	-36
12	0.0011	143	289	-28
13	0.0012	-10	-115	-111
14	0.0013	-83	-285	92
15	0.0014	23	239	-19
16	0.0015	229	169	-27
17	0.0016	-71	-62	147
18	0.0017	-29	57	-222
19	0.0018	-68	-127	37
20	0.0019	-25	82	129
21	0.0020	207	-245	-427
22	0.0021	2	261	593
23	0.0022	-292	-14	164
24	0.0023	284	-213	-521
25	0.0024	-109	176	267
26	0.0025	-12	-170	0
27	0.0026	319	67	-166
28	0.0027	297	193	407
29	0.0028	-341	40	146
30	0.0029	-20	58	2
31	0.0030	-145	75	-124
32	0.0031	-67	-135	178
33	0.0032	16	246	24
34	0.0033	155	67	113
35	0.0034	10	10	104
36	0.0035	-177	-155	-8
37	0.0036	135	-123	-243
38	0.0037	22	65	61
39	0.0038	-117	-2	200
40	0.0039	126	50	-265
41	0.0040	78	125	280
42	0.0041	37	-187	-184
43	0.0042	389	-21	-145
44	0.0043	-219	111	360
45	0.0044	-378	144	226
46	0.0045	-58	303	-87
47	0.0046	-211	-61	226
48	0.0047	33	-106	23
49	0.0048	133	-151	-140
50	0.0049	242	180	216
51	0.0050	-407	75	610
52	0.0051	-262	80	301
53	0.0052	-156	40	236
54	0.0053	-100	92	305
55	0.0054	15	-102	-307
56	0.0055	288	-134	-111
57	0.0056	-33	92	83
